from,to
"D10574","H00021"
"D02597","H01656"
"D00238","H00083"
"D01053","H01325"
"D08776","H01321"
"D03441","H01674"
"D04024","H00031"
"D00784","H00057"
"D08118","H01360"
"D10893","H00005"
"D11522","H01563"
"D09574","H00821"
"D00327","H00031"
"D03903","H00361"
"D01361","H00354"
"D00981","H01758"
"D12269","H02398"
"D12206","H00380"
"D07133","H01563"
"D02259","H01645"
"D00751","H01466"
"D01275","H00031"
"D10190","H00021"
"D00290","H00328"
"D00129","H01862"
"D10982","H00027"
"D02216","H01176"
"D02122","H01445"
"D10096","H00002"
"D00416","H00363"
"D03903","H00326"
"D01361","H00311"
"D00448","H00630"
"D12117","H01653"
"D00751","H01586"
"D09214","H00286"
"D09916","H00218"
"D11570","H01709"
"D00225","H01662"
"D11619","H01646"
"D11880","H01464"
"D00519","H01633"
"D11062","H01431"
"D00146","H00630"
"D02802","H01490"
"D02260","H01664"
"D00398","H00365"
"D01061","H00020"
"D02994","H00005"
"D00814","H01358"
"D05868","H00185"
"D06409","H00048"
"D05480","H01358"
"D00915","H00315"
"D00983","H01695"
"D00900","H00398"
"D10246","H00320"
"D04820","H01649"
"D00341","H00229"
"D02716","H01636"
"D10851","H01563"
"D01748","H01625"
"D08990","H01240"
"D00689","H00079"
"D00363","H00007"
"D00251","H01456"
"D10295","H00079"
"D00975","H01672"
"D11708","H00202"
"D01275","H02301"
"D03940","H01434"
"D11895","H00027"
"D01426","H01380"
"D09587","H01892"
"D00202","H00363"
"D00307","H00348"
"D00715","H01634"
"D00351","H01062"
"D00968","H00630"
"D01277","H01005"
"D00981","H00630"
"D02598","H01656"
"D09745","H01633"
"D00652","H00612"
"D10095","H01592"
"D00407","H01357"
"D00886","H01316"
"D00318","H01602"
"D09638","H00155"
"D08971","H00010"
"D00254","H02418"
"D00975","H01656"
"D09539","H01597"
"D06390","H01360"
"D01748","H01620"
"D00965","H00024"
"D10176","H00038"
"D00473","H01360"
"D01929","H01714"
"D00753","H00896"
"D01655","H00412"
"D00472","H01717"
"D09920","H00021"
"D00341","H00004"
"D02197","H00001"
"D03639","H01490"
"D02981","H01714"
"D09033","H01500"
"D03203","H00630"
"D11922","H00283"
"D02501","H00363"
"D00344","H00334"
"D02193","H00612"
"D03903","H01445"
"D00983","H01358"
"D09214","H01656"
"D09197","H01633"
"D02115","H00014"
"D00979","H01604"
"D01275","H00027"
"D00820","H01646"
"D00387","H01609"
"D10316","H00014"
"D11816","H00084"
"D11394","H00020"
"D00809","H01646"
"D10587","H00409"
"D01275","H00003"
"D05408","H00306"
"D00891","H01563"
"D02593","H01602"
"D00247","H01657"
"D02272","H00731"
"D00235","H01633"
"D00850","H00312"
"D00540","H01714"
"D11700","H00218"
"D00560","H00862"
"D00408","H00255"
"D00817","H01646"
"D01132","H01445"
"D00751","H01463"
"D00573","H01639"
"D00507","H01633"
"D00088","H00342"
"D02214","H00031"
"D05870","H00012"
"D00975","H01357"
"D05706","H00328"
"D03203","H01507"
"D00825","H01670"
"D07866","H00031"
"D10024","H01437"
"D02115","H02418"
"D08514","H01621"
"D00983","H01674"
"D10377","H00148"
"D00318","H01634"
"D03503","H01522"
"D00290","H00312"
"D11486","H00254"
"D00088","H01652"
"D05697","H00821"
"D03846","H01490"
"D09360","H01467"
"D05870","H00219"
"D10514","H00014"
"D00407","H00080"
"D00879","H00342"
"D02995","H01649"
"D01430","H00901"
"D03903","H00332"
"D07938","H01646"
"D10574","H00031"
"D11120","H00109"
"D00289","H01006"
"D01980","H01316"
"D00587","H00305"
"D08605","H01563"
"D00407","H01672"
"D00975","H00342"
"D00423","H00401"
"D00473","H01758"
"D00148","H00995"
"D11091","H00630"
"D00088","H01357"
"D00282","H00363"
"D00488","H00361"
"D01337","H01621"
"D10176","H00032"
"D00427","H01563"
"D00587","H00345"
"D00981","H00216"
"D10729","H00039"
"D11004","H00132"
"D00588","H00297"
"D00724","H00320"
"D03903","H01415"
"D00472","H00080"
"D02166","H00001"
"D05768","H01597"
"D00981","H01099"
"D10247","H01615"
"D02995","H01653"
"D08774","H00320"
"D09539","H01624"
"D02234","H01360"
"D00567","H01672"
"D04358","H01674"
